capture_id,episode,fragment_count,usable_fragment_count,component_count,eligible_component_count,track_count,persistent_track_count,status,primary_track_id,primary_support_count,primary_coverage,primary_median_hz,primary_minimum_hz,primary_maximum_hz,primary_range_hz,primary_mad_hz,primary_median_contrast_db,primary_minimum_contrast_db,primary_median_width_hz,v1_median_hz,v1_spread_hz,primary_minus_v1_hz,flags
PIPELINE-TPMS-007-20260918-002700,1,5,5,285,282,256,0,AMBIGUOUS_ASSOCIATION,,,,,,,,,,,,-5210.335988281607,25.176233635447716,,COMPETING_TRACKS;LOW_COVERAGE;NO_PRIMARY_TRACK
PIPELINE-TPMS-007-20260918-002700,2,5,5,241,238,217,0,AMBIGUOUS_ASSOCIATION,,,,,,,,,,,,-5195.45912295157,44.0584088620335,,COMPETING_TRACKS;LOW_COVERAGE;NO_PRIMARY_TRACK
PIPELINE-TPMS-007-20260918-002700,3,6,6,156,151,143,0,AMBIGUOUS_ASSOCIATION,,,,,,,,,,,,-5197.747871463883,16.021239586194497,,LOW_COVERAGE;NO_PRIMARY_TRACK
PIPELINE-TPMS-007-20260918-002700,4,5,5,299,296,262,0,AMBIGUOUS_ASSOCIATION,,,,,,,,,,,,-5193.170374439256,18.309988098507347,,COMPETING_TRACKS;LOW_COVERAGE;NO_PRIMARY_TRACK
PIPELINE-TPMS-007-20260918-002700,5,6,6,109,105,89,0,AMBIGUOUS_ASSOCIATION,,,,,,,,,,,,-5197.747871463883,25.176233635447716,,COMPETING_TRACKS;LOW_COVERAGE;NO_PRIMARY_TRACK
PIPELINE-TPMS-007-20260918-002700,6,6,6,145,142,131,0,AMBIGUOUS_ASSOCIATION,,,,,,,,,,,,-5205.75849125698,3803.9000274649816,,COMPETING_TRACKS;LOW_COVERAGE;NO_PRIMARY_TRACK
PIPELINE-TPMS-007-20260918-002700,7,5,5,218,214,213,0,INSUFFICIENT_SUPPORT,,,,,,,,,,,,-5204.614117000823,28.609356403918355,,LOW_COVERAGE;NO_PRIMARY_TRACK
PIPELINE-TPMS-007-20260918-002700,8,4,4,240,238,219,0,AMBIGUOUS_ASSOCIATION,,,,,,,,,,,,-5208.047239769294,44.05840886203441,,COMPETING_TRACKS;LOW_COVERAGE;NO_PRIMARY_TRACK
